ID,Reference,Verse,AnalyzedVerse,Notes,NoteFonts,KJV,Manual Analysis,AnalyzersBestAnalysis,Comments
486,"2 Kings 17:36",,,,,,,,
487,"2 Kings 17:37",,,,,,,,
488,"2 Kings 17:38",,,,,,,,
489,"2 Kings 17:39",,,,,,,,
490,"2 Kings 17:40",,,,,,,,
491,"2 Kings 17:41",,,,,,,,
492,"2 Kings 18:1",,,,,,,,
493,"2 Kings 18:2",,,,,,,,
494,"2 Kings 18:3",,,,,,,,
495,"2 Kings 18:4",,,,,,,,
496,"2 Kings 18:5",,,,,,,,
497,"2 Kings 18:6",,,,,,,,
498,"2 Kings 18:7",,,,,,,,
499,"2 Kings 18:8",,,,,,,,
500,"2 Kings 18:9",,,,,,,,
501,"2 Kings 18:10",,,,,,,,
502,"2 Kings 18:11",,,,,,,,
503,"2 Kings 18:12",,,,,,,,
504,"2 Kings 18:13",,,,,,,,
505,"2 Kings 18:14",,,,,,,,
506,"2 Kings 18:15",,,,,,,,
507,"2 Kings 18:16",,,,,,,,
508,"2 Kings 18:17",,,,,,,,
509,"2 Kings 18:18",,,,,,,,
510,"2 Kings 18:19",,,,,,,,
511,"2 Kings 18:20",,,,,,,,
512,"2 Kings 18:21",,,,,,,,
513,"2 Kings 18:22",,,,,,,,
514,"2 Kings 18:23",,,,,,,,
515,"2 Kings 18:24",,,,,,,,
516,"2 Kings 18:25",,,,,,,,
517,"2 Kings 18:26",,,,,,,,
518,"2 Kings 18:27",,,,,,,,
519,"2 Kings 18:28",,,,,,,,
520,"2 Kings 18:29",,,,,,,,
521,"2 Kings 18:30",,,,,,,,
522,"2 Kings 18:31",,,,,,,,
523,"2 Kings 18:32",,,,,,,,
524,"2 Kings 18:33",,,,,,,,
525,"2 Kings 18:34",,,,,,,,
526,"2 Kings 18:35",,,,,,,,
527,"2 Kings 18:36",,,,,,,,
528,"2 Kings 18:37",,,,,,,,
529,"2 Kings 19:1",,,,,,,,
530,"2 Kings 19:2",,,,,,,,
531,"2 Kings 19:3",,,,,,,,
532,"2 Kings 19:4",,,,,,,,
533,"2 Kings 19:5",,,,,,,,
534,"2 Kings 19:6",,,,,,,,
535,"2 Kings 19:7",,,,,,,,
536,"2 Kings 19:8",,,,,,,,
537,"2 Kings 19:9",,,,,,,,
538,"2 Kings 19:10",,,,,,,,
539,"2 Kings 19:11",,,,,,,,
540,"2 Kings 19:12",,,,,,,,
541,"2 Kings 19:13",,,,,,,,
542,"2 Kings 19:14",,,,,,,,
543,"2 Kings 19:15",,,,,,,,
544,"2 Kings 19:16",,,,,,,,
545,"2 Kings 19:17",,,,,,,,
546,"2 Kings 19:18",,,,,,,,
547,"2 Kings 19:19",,,,,,,,
548,"2 Kings 19:20",,,,,,,,
549,"2 Kings 19:21",,,,,,,,
550,"2 Kings 19:22",,,,,,,,
551,"2 Kings 19:23",,,,,,,,
552,"2 Kings 19:24",,,,,,,,
553,"2 Kings 19:25",,,,,,,,
554,"2 Kings 19:26",,,,,,,,
555,"2 Kings 19:27",,,,,,,,
556,"2 Kings 19:28",,,,,,,,
557,"2 Kings 19:29",,,,,,,,
558,"2 Kings 19:30",,,,,,,,
559,"2 Kings 19:31",,,,,,,,
560,"2 Kings 19:32",,,,,,,,
561,"2 Kings 19:33",,,,,,,,
562,"2 Kings 19:34",,,,,,,,
563,"2 Kings 19:35",,,,,,,,
564,"2 Kings 19:36",,,,,,,,
565,"2 Kings 19:37",,,,,,,,
566,"2 Kings 20:1",,,,,,,,
567,"2 Kings 20:2",,,,,,,,
568,"2 Kings 20:3",,,,,,,,
569,"2 Kings 20:4",,,,,,,,
570,"2 Kings 20:5",,,,,,,,
571,"2 Kings 20:6",,,,,,,,
572,"2 Kings 20:7",,,,,,,,
573,"2 Kings 20:8",,,,,,,,
574,"2 Kings 20:9",,,,,,,,
575,"2 Kings 20:10",,,,,,,,
576,"2 Kings 20:11",,,,,,,,
577,"2 Kings 20:12",,,,,,,,
578,"2 Kings 20:13",,,,,,,,
579,"2 Kings 20:14",,,,,,,,
580,"2 Kings 20:15",,,,,,,,
581,"2 Kings 20:16",,,,,,,,
582,"2 Kings 20:17",,,,,,,,
583,"2 Kings 20:18",,,,,,,,
584,"2 Kings 20:19",,,,,,,,
585,"2 Kings 20:20",,,,,,,,
586,"2 Kings 20:21",,,,,,,,
587,"2 Kings 21:1",,,,,,,,
588,"2 Kings 21:2",,,,,,,,
589,"2 Kings 21:3",,,,,,,,
590,"2 Kings 21:4",,,,,,,,
591,"2 Kings 21:5",,,,,,,,
592,"2 Kings 21:6",,,,,,,,
593,"2 Kings 21:7",,,,,,,,
594,"2 Kings 21:8",,,,,,,,
595,"2 Kings 21:9",,,,,,,,
596,"2 Kings 21:10",,,,,,,,
597,"2 Kings 21:11",,,,,,,,
598,"2 Kings 21:12",,,,,,,,
599,"2 Kings 21:13",,,,,,,,
600,"2 Kings 21:14",,,,,,,,
601,"2 Kings 21:15",,,,,,,,
602,"2 Kings 21:16",,,,,,,,
603,"2 Kings 21:17",,,,,,,,
604,"2 Kings 21:18",,,,,,,,
605,"2 Kings 21:19",,,,,,,,
606,"2 Kings 21:20",,,,,,,,
607,"2 Kings 21:21",,,,,,,,
608,"2 Kings 21:22",,,,,,,,
609,"2 Kings 21:23",,,,,,,,
610,"2 Kings 21:24",,,,,,,,
611,"2 Kings 21:25",,,,,,,,
612,"2 Kings 21:26",,,,,,,,
613,"2 Kings 22:1",,,,,,,,
614,"2 Kings 22:2",,,,,,,,
615,"2 Kings 22:3",,,,,,,,
616,"2 Kings 22:4",,,,,,,,
617,"2 Kings 22:5",,,,,,,,
618,"2 Kings 22:6",,,,,,,,
619,"2 Kings 22:7",,,,,,,,
620,"2 Kings 22:8",,,,,,,,
621,"2 Kings 22:9",,,,,,,,
622,"2 Kings 22:10",,,,,,,,
623,"2 Kings 22:11",,,,,,,,
624,"2 Kings 22:12",,,,,,,,
625,"2 Kings 22:13",,,,,,,,
626,"2 Kings 22:14",,,,,,,,
627,"2 Kings 22:15",,,,,,,,
628,"2 Kings 22:16",,,,,,,,
629,"2 Kings 22:17",,,,,,,,
630,"2 Kings 22:18",,,,,,,,
631,"2 Kings 22:19",,,,,,,,
632,"2 Kings 22:20",,,,,,,,
633,"2 Kings 23:1",,,,,,,,
634,"2 Kings 23:2",,,,,,,,
635,"2 Kings 23:3",,,,,,,,
636,"2 Kings 23:4",,,,,,,,
637,"2 Kings 23:5",,,,,,,,
638,"2 Kings 23:6",,,,,,,,
639,"2 Kings 23:7",,,,,,,,
640,"2 Kings 23:8",,,,,,,,
641,"2 Kings 23:9",,,,,,,,
642,"2 Kings 23:10",,,,,,,,
643,"2 Kings 23:11",,,,,,,,
644,"2 Kings 23:12",,,,,,,,
645,"2 Kings 23:13",,,,,,,,
646,"2 Kings 23:14",,,,,,,,
647,"2 Kings 23:15",,,,,,,,
648,"2 Kings 23:16",,,,,,,,
649,"2 Kings 23:17",,,,,,,,
650,"2 Kings 23:18",,,,,,,,
651,"2 Kings 23:19",,,,,,,,
652,"2 Kings 23:20",,,,,,,,
653,"2 Kings 23:21",,,,,,,,
654,"2 Kings 23:22",,,,,,,,
655,"2 Kings 23:23",,,,,,,,
656,"2 Kings 23:24",,,,,,,,
657,"2 Kings 23:25",,,,,,,,
658,"2 Kings 23:26",,,,,,,,
659,"2 Kings 23:27",,,,,,,,
660,"2 Kings 23:28",,,,,,,,
661,"2 Kings 23:29",,,,,,,,
662,"2 Kings 23:30",,,,,,,,
663,"2 Kings 23:31",,,,,,,,
664,"2 Kings 23:32",,,,,,,,
665,"2 Kings 23:33",,,,,,,,
666,"2 Kings 23:34",,,,,,,,
667,"2 Kings 23:35",,,,,,,,
668,"2 Kings 23:36",,,,,,,,
669,"2 Kings 23:37",,,,,,,,
670,"2 Kings 24:1",,,,,,,,
671,"2 Kings 24:2",,,,,,,,
672,"2 Kings 24:3",,,,,,,,
673,"2 Kings 24:4",,,,,,,,
674,"2 Kings 24:5",,,,,,,,
675,"2 Kings 24:6",,,,,,,,
676,"2 Kings 24:7",,,,,,,,
677,"2 Kings 24:8",,,,,,,,
678,"2 Kings 24:9",,,,,,,,
679,"2 Kings 24:10",,,,,,,,
680,"2 Kings 24:11",,,,,,,,
681,"2 Kings 24:12",,,,,,,,
682,"2 Kings 24:13",,,,,,,,
683,"2 Kings 24:14",,,,,,,,
684,"2 Kings 24:15",,,,,,,,
685,"2 Kings 24:16",,,,,,,,
686,"2 Kings 24:17",,,,,,,,
687,"2 Kings 24:18",,,,,,,,
688,"2 Kings 24:19",,,,,,,,
689,"2 Kings 24:20",,,,,,,,
690,"2 Kings 25:1",,,,,,,,
691,"2 Kings 25:2",,,,,,,,
692,"2 Kings 25:3",,,,,,,,
693,"2 Kings 25:4",,,,,,,,
694,"2 Kings 25:5",,,,,,,,
695,"2 Kings 25:6",,,,,,,,
696,"2 Kings 25:7",,,,,,,,
697,"2 Kings 25:8",,,,,,,,
698,"2 Kings 25:9",,,,,,,,
699,"2 Kings 25:10",,,,,,,,
700,"2 Kings 25:11",,,,,,,,
701,"2 Kings 25:12",,,,,,,,
702,"2 Kings 25:13",,,,,,,,
703,"2 Kings 25:14",,,,,,,,
704,"2 Kings 25:15",,,,,,,,
705,"2 Kings 25:16",,,,,,,,
706,"2 Kings 25:17",,,,,,,,
707,"2 Kings 25:18",,,,,,,,
708,"2 Kings 25:19",,,,,,,,
709,"2 Kings 25:20",,,,,,,,
710,"2 Kings 25:21",,,,,,,,
711,"2 Kings 25:22",,,,,,,,
712,"2 Kings 25:23",,,,,,,,
713,"2 Kings 25:24",,,,,,,,
714,"2 Kings 25:25",,,,,,,,
715,"2 Kings 25:26",,,,,,,,
716,"2 Kings 25:27",,,,,,,,
717,"2 Kings 25:28",,,,,,,,
718,"2 Kings 25:29",,,,,,,,
719,"2 Kings 25:30",,,,,,,,
2,"2 Kings 1:2","No thing existed.","~\wd ~\tg c-IDp00NNNNNNNNNNNNN.............~\lu {~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SGNnK3NN........~\lu thing~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1ArUINAN...........~\lu exist~\wd ~\tg ~\lu )~\wd ~\tg .-~\lu .~\wd ~\tg ~\lu }~|Athing|||||||||||||||||||||||||||||||||||",,,,"^",,
